Cluster ID,,title,org,id
552,1498,"Geisteswissenschaftliches Forschungsdatenmanage- ment in der Lehre – Konzepte, Methoden, Erfahrungen 2020","Universität zu Köln, Institut für Digital Humanities (IDH)",../dhd_2020/TEI/154_final-HELLING_Patrick_Geisteswissenschaftliches_Forschungsdatenman.xml__3
553,1499,"Geisteswissenschaftliches Forschungsdatenmanage- ment in der Lehre – Konzepte, Methoden, Erfahrungen 2020","Universität zu Köln, Data Center for the Humanities (DCH)",../dhd_2020/TEI/154_final-HELLING_Patrick_Geisteswissenschaftliches_Forschungsdatenman.xml__4
554,1500,"Geisteswissenschaftliches Forschungsdatenmanage- ment in der Lehre – Konzepte, Methoden, Erfahrungen 2020","Universität zu Köln, Institut für Digital Humanities (IDH)",../dhd_2020/TEI/154_final-HELLING_Patrick_Geisteswissenschaftliches_Forschungsdatenman.xml__5
23,1501,"Geisteswissenschaftliches Forschungsdatenmanage- ment in der Lehre – Konzepte, Methoden, Erfahrungen 2020","Universität zu Köln, Cologne Center for eHumanities (CCeH)",../dhd_2020/TEI/154_final-HELLING_Patrick_Geisteswissenschaftliches_Forschungsdatenman.xml__6
555,1502,"Geisteswissenschaftliches Forschungsdatenmanage- ment in der Lehre – Konzepte, Methoden, Erfahrungen 2020","Universität zu Köln, Data Center for the Humanities (DCH)",../dhd_2020/TEI/154_final-HELLING_Patrick_Geisteswissenschaftliches_Forschungsdatenman.xml__7
556,1503,"Geisteswissenschaftliches Forschungsdatenmanage- ment in der Lehre – Konzepte, Methoden, Erfahrungen 2020","Universität zu Köln, Data Center for the Humanities (DCH)",../dhd_2020/TEI/154_final-HELLING_Patrick_Geisteswissenschaftliches_Forschungsdatenman.xml__8
557,1504,"Geisteswissenschaftliches Forschungsdatenmanage- ment in der Lehre – Konzepte, Methoden, Erfahrungen 2020","Universität zu Köln, Institut für Linguistik (IfL)",../dhd_2020/TEI/154_final-HELLING_Patrick_Geisteswissenschaftliches_Forschungsdatenman.xml__9
558,1505,"Geisteswissenschaftliches Forschungsdatenmanage- ment in der Lehre – Konzepte, Methoden, Erfahrungen 2020","Universität zu Köln, Data Center for the Humanities (DCH)",../dhd_2020/TEI/154_final-HELLING_Patrick_Geisteswissenschaftliches_Forschungsdatenman.xml__10
559,1506,"Geisteswissenschaftliches Forschungsdatenmanage- ment in der Lehre – Konzepte, Methoden, Erfahrungen 2020","Universität zu Köln, Institut für Digital Humanities (IDH)",../dhd_2020/TEI/154_final-HELLING_Patrick_Geisteswissenschaftliches_Forschungsdatenman.xml__11
8,1507,Der Spielraum zwischen „zu wenig“ und „zu viel“ 2020,"Universität Würzburg, Deutschland",../dhd_2020/TEI/148_final-DU_Keli_Der_Spielraum_zwischen__zu_wenig__und__zu_viel_.xml__0
3,1508,Kein Spiel(raum): Rechtliche und ethische Rahmenbedingungen geisteswissenschaftlicher Forschung 2020,"Universität Graz, Österreich",../dhd_2020/TEI/245_final-SCHOLGER_Walter_Kein_Spiel_raum___Rechtliche_und_ethische_Ra.xml__0
72,1509,Kein Spiel(raum): Rechtliche und ethische Rahmenbedingungen geisteswissenschaftlicher Forschung 2020,"Österreichische Akademie der Wissenschaften, Österreich",../dhd_2020/TEI/245_final-SCHOLGER_Walter_Kein_Spiel_raum___Rechtliche_und_ethische_Ra.xml__1
65,1510,"Keter Shem Ṭov - Prozessualisierung eines Editionsprojekts mit 100 Textzeugen 
 2020","Martin-Luther-Universität Halle-Wittenberg, Deutschland",../dhd_2020/TEI/222_final-P_CKELMANN_Marcus_Keter_Shem__ov___Prozessualisierung_eines_.xml__0
65,1511,"Keter Shem Ṭov - Prozessualisierung eines Editionsprojekts mit 100 Textzeugen 
 2020","Martin-Luther-Universität Halle-Wittenberg, Deutschland",../dhd_2020/TEI/222_final-P_CKELMANN_Marcus_Keter_Shem__ov___Prozessualisierung_eines_.xml__1
65,1512,"Keter Shem Ṭov - Prozessualisierung eines Editionsprojekts mit 100 Textzeugen 
 2020","Martin-Luther-Universität Halle-Wittenberg, Deutschland",../dhd_2020/TEI/222_final-P_CKELMANN_Marcus_Keter_Shem__ov___Prozessualisierung_eines_.xml__2
65,1513,"Keter Shem Ṭov - Prozessualisierung eines Editionsprojekts mit 100 Textzeugen 
 2020","Martin-Luther-Universität Halle-Wittenberg, Deutschland",../dhd_2020/TEI/222_final-P_CKELMANN_Marcus_Keter_Shem__ov___Prozessualisierung_eines_.xml__3
65,1514,"Keter Shem Ṭov - Prozessualisierung eines Editionsprojekts mit 100 Textzeugen 
 2020","Martin-Luther-Universität Halle-Wittenberg, Deutschland",../dhd_2020/TEI/222_final-P_CKELMANN_Marcus_Keter_Shem__ov___Prozessualisierung_eines_.xml__4
2,1515,"Theatre-Tool: Erschließung, Verknüpfung und Web-Präsentation von Theater- und Musikbeständen mit unterschiedlichen Quellentypen 2020","Universität Paderborn, Deutschland",../dhd_2020/TEI/170_final-CAPELLE_Irmlind_Theatre_Tool__Erschlie_ung__Verkn_pfung_und_.xml__0
2,1516,"Theatre-Tool: Erschließung, Verknüpfung und Web-Präsentation von Theater- und Musikbeständen mit unterschiedlichen Quellentypen 2020","Universität Paderborn, Deutschland",../dhd_2020/TEI/170_final-CAPELLE_Irmlind_Theatre_Tool__Erschlie_ung__Verkn_pfung_und_.xml__1
2,1517,"Theatre-Tool: Erschließung, Verknüpfung und Web-Präsentation von Theater- und Musikbeständen mit unterschiedlichen Quellentypen 2020","Universität Paderborn, Deutschland",../dhd_2020/TEI/170_final-CAPELLE_Irmlind_Theatre_Tool__Erschlie_ung__Verkn_pfung_und_.xml__2
560,1518,"Game On! 
 Digitale Archäologie und Edition zu(m) Spielen 2020",Berlin,../dhd_2020/TEI/119_final-ROEDER_Torsten_Game_On_.xml__0
84,1519,"Game On! 
 Digitale Archäologie und Edition zu(m) Spielen 2020",Leipzig,../dhd_2020/TEI/119_final-ROEDER_Torsten_Game_On_.xml__1
5,1520,"Deep Learning für visuelle Medien: Annotation, Training, Analyse 
 2020","Universität Passau, Deutschland",../dhd_2020/TEI/118_final-HOWANITZ_Gernot_Deep_Learning_f_r_visuelle_Medien__Annotatio.xml__0
42,1521,"Deep Learning für visuelle Medien: Annotation, Training, Analyse 
 2020",Sächsische Akademie der Wissenschaften zu Leipzig,../dhd_2020/TEI/118_final-HOWANITZ_Gernot_Deep_Learning_f_r_visuelle_Medien__Annotatio.xml__1
60,1522,"Spielräume bei der retroperspektivischen Analyse der Wittgenstein-Edition und die Herausforderungen für das Semantic Clustering 
 2020",Ludwig-Maximilians Universität München,../dhd_2020/TEI/108_final-HADERSBECK_Maximilian_Spielr_ume_bei_der_Retroperspektivisch.xml__0
60,1523,"Spielräume bei der retroperspektivischen Analyse der Wittgenstein-Edition und die Herausforderungen für das Semantic Clustering 
 2020",Ludwig-Maximilians Universität München,../dhd_2020/TEI/108_final-HADERSBECK_Maximilian_Spielr_ume_bei_der_Retroperspektivisch.xml__1
60,1524,"Spielräume bei der retroperspektivischen Analyse der Wittgenstein-Edition und die Herausforderungen für das Semantic Clustering 
 2020",Ludwig-Maximilians Universität München,../dhd_2020/TEI/108_final-HADERSBECK_Maximilian_Spielr_ume_bei_der_Retroperspektivisch.xml__2
561,1525,"Spielräume bei der retroperspektivischen Analyse der Wittgenstein-Edition und die Herausforderungen für das Semantic Clustering 
 2020",Wittgenstein Archiv Universität Bergen/Norwegen,../dhd_2020/TEI/108_final-HADERSBECK_Maximilian_Spielr_ume_bei_der_Retroperspektivisch.xml__3
4,1526,"Der Haken von Frazier, der Ali 1971 zu Boden schickte, hat jetzt eine URI: Zur Modellierung, Transkription und Visualisierung performativer kultureller Objekte 2020","Universität zu Köln, Deutschland",../dhd_2020/TEI/260_final-GEISSLER_Nils_Der_Haken_von_Frazier__der_Ali_1971_zu_Boden_s.xml__0
562,1527,Bildrepositorien und Forschung mit digitalen Bildern im Bereich der Kunstgeschichte 2020,"TU Dresden, Deutschland",../dhd_2020/TEI/130_final-KR_BER_Cindy_BILDREPOSITORIEN_UND_FORSCHUNG_MIT_DIGITALEN_BI.xml__0
66,1528,Bildrepositorien und Forschung mit digitalen Bildern im Bereich der Kunstgeschichte 2020,"Friedrich-Schiller-Universität Jena, Deutschland",../dhd_2020/TEI/130_final-KR_BER_Cindy_BILDREPOSITORIEN_UND_FORSCHUNG_MIT_DIGITALEN_BI.xml__1
8,1529,Bildrepositorien und Forschung mit digitalen Bildern im Bereich der Kunstgeschichte 2020,"Universität Würzburg, Deutschland",../dhd_2020/TEI/130_final-KR_BER_Cindy_BILDREPOSITORIEN_UND_FORSCHUNG_MIT_DIGITALEN_BI.xml__2
563,1530,"CASOTEX – Ein Projekt, das sozialwissenschaftliche, interpretative Methoden mit maschinellen Lernverfahren verschränkt 2020","Technische Hochschule Georg Simon Ohm, Kesslerplatz 12, 90489 Nürnberg, Deutschland",../dhd_2020/TEI/127_final-ALBRECHT_Jens_CASOTEX___Ein_Projekt__das_sozialwissenschaftl.xml__0
564,1531,"CASOTEX – Ein Projekt, das sozialwissenschaftliche, interpretative Methoden mit maschinellen Lernverfahren verschränkt 2020","Technische Hochschule Georg Simon Ohm, Kesslerplatz 12, 90489 Nürnberg, Deutschland",../dhd_2020/TEI/127_final-ALBRECHT_Jens_CASOTEX___Ein_Projekt__das_sozialwissenschaftl.xml__1
2,1532,"Das Erkenntnispotenzial Digitaler Musikedition 
 2020","Universität Paderborn, Musikwissenschaftliches Seminar Detmold/Paderborn, Deutschland",../dhd_2020/TEI/215_final-IFFLAND_Joachim_Das_Erkenntnispotenzial_Digitaler_Musikediti.xml__0
565,1533,Erzählerische Spielräume. Medienübergreifende Erforschung von Narrativen im Mittelalter mit ONAMA 2020,"Interdisziplinäres Zentrum für Mittelalter und Frühneuzeit, Universität Salzburg",../dhd_2020/TEI/110_final-NICKA_Isabella_Erz_hlerische_Spielr_ume__Medien_bergreifende.xml__0
566,1534,Erzählerische Spielräume. Medienübergreifende Erforschung von Narrativen im Mittelalter mit ONAMA 2020,"Interdisziplinäres Zentrum für Mittelalter und Frühneuzeit, Universität Salzburg",../dhd_2020/TEI/110_final-NICKA_Isabella_Erz_hlerische_Spielr_ume__Medien_bergreifende.xml__1
567,1535,Erzählerische Spielräume. Medienübergreifende Erforschung von Narrativen im Mittelalter mit ONAMA 2020,"Interdisziplinäres Zentrum für Mittelalter und Frühneuzeit, Universität Salzburg",../dhd_2020/TEI/110_final-NICKA_Isabella_Erz_hlerische_Spielr_ume__Medien_bergreifende.xml__2
568,1536,Erzählerische Spielräume. Medienübergreifende Erforschung von Narrativen im Mittelalter mit ONAMA 2020,"Interdisziplinäres Zentrum für Mittelalter und Frühneuzeit, Universität Salzburg",../dhd_2020/TEI/110_final-NICKA_Isabella_Erz_hlerische_Spielr_ume__Medien_bergreifende.xml__3
569,1537,Erzählerische Spielräume. Medienübergreifende Erforschung von Narrativen im Mittelalter mit ONAMA 2020,"Interdisziplinäres Zentrum für Mittelalter und Frühneuzeit, Universität Salzburg",../dhd_2020/TEI/110_final-NICKA_Isabella_Erz_hlerische_Spielr_ume__Medien_bergreifende.xml__4
77,1538,Friends with Benefits: Wie Deep-Learning basierte Bildanalyse und kulturhistorische Heraldik voneinander profitieren 2020,"Humboldt-Universität zu Berlin, Deutschland",../dhd_2020/TEI/225_final-HILTMANN_Torsten_Friends_with_Benefits__Wie_Deep_Learning_ba.xml__0
570,1539,Friends with Benefits: Wie Deep-Learning basierte Bildanalyse und kulturhistorische Heraldik voneinander profitieren 2020,"Westfälische Wilhelms Universität Münster, Deutschland",../dhd_2020/TEI/225_final-HILTMANN_Torsten_Friends_with_Benefits__Wie_Deep_Learning_ba.xml__1
571,1540,Friends with Benefits: Wie Deep-Learning basierte Bildanalyse und kulturhistorische Heraldik voneinander profitieren 2020,"Westfälische Wilhelms Universität Münster, Deutschland",../dhd_2020/TEI/225_final-HILTMANN_Torsten_Friends_with_Benefits__Wie_Deep_Learning_ba.xml__2
572,1541,„Romantik“ im aktuellen parteipolitischen Diskurs auf Twitter 2020,"DFG Graduierten Kolleg ""Modell Romantik""",../dhd_2020/TEI/281_final-DUAN_Tinghui__Romantik__im_aktuellen_parteipolitischen_Disku.xml__0
85,1542,„Romantik“ im aktuellen parteipolitischen Diskurs auf Twitter 2020,Jena University Language & Information Engineering Lab (JULIE Lab),../dhd_2020/TEI/281_final-DUAN_Tinghui__Romantik__im_aktuellen_parteipolitischen_Disku.xml__1
85,1543,„Romantik“ im aktuellen parteipolitischen Diskurs auf Twitter 2020,Jena University Language & Information Engineering Lab (JULIE Lab),../dhd_2020/TEI/281_final-DUAN_Tinghui__Romantik__im_aktuellen_parteipolitischen_Disku.xml__2
85,1544,„Romantik“ im aktuellen parteipolitischen Diskurs auf Twitter 2020,Jena University Language & Information Engineering Lab (JULIE Lab),../dhd_2020/TEI/281_final-DUAN_Tinghui__Romantik__im_aktuellen_parteipolitischen_Disku.xml__3
573,1545,"Humans in the Loop:  
                 Humanities Hermeneutics and Machine
		Learning 2020","English Department at the University of California, USA",../dhd_2020/TEI/LIU_Keynote.xml__0
79,1546,Wie wir lesen könnten. Streamreader PS  0.1 2020,"Bergische Universität Wuppertal, Deutschland",../dhd_2020/TEI/164_final-SAHLE_Patrick_Wie_wir_lesen_k_nnten__Streamreader_sub_PS__su.xml__0
26,1547,Spiele im Spiel – Datenbankbasiertes Arbeiten zur interaktionale Sprache im Dramenwerk von Andreas Gryphius 2020,"Universität Duisburg-Essen, Deutschland",../dhd_2020/TEI/228_final-EGGERT_Lisa_Spiele_im_Spiel___Datenbankbasiertes_Arbeiten_zu.xml__0
6,1548,Spiele im Spiel – Datenbankbasiertes Arbeiten zur interaktionale Sprache im Dramenwerk von Andreas Gryphius 2020,Universität Hamburg,../dhd_2020/TEI/228_final-EGGERT_Lisa_Spiele_im_Spiel___Datenbankbasiertes_Arbeiten_zu.xml__1
5,1549,"Multimodaler Bedeutungstransfer vom Text zum Bild. Granulare Bildklassifikation durch Verteilungssemantik. 
 2020","Universität Passau, Deutschland",../dhd_2020/TEI/250_final-DONIG_Simon_Multimodaler_Bedeutungstransfer_vom_Text_zum_Bil.xml__0
5,1550,"Multimodaler Bedeutungstransfer vom Text zum Bild. Granulare Bildklassifikation durch Verteilungssemantik. 
 2020","Universität Passau, Deutschland",../dhd_2020/TEI/250_final-DONIG_Simon_Multimodaler_Bedeutungstransfer_vom_Text_zum_Bil.xml__1
574,1551,"Multimodaler Bedeutungstransfer vom Text zum Bild. Granulare Bildklassifikation durch Verteilungssemantik. 
 2020","Universität Sankt Gallen, CH",../dhd_2020/TEI/250_final-DONIG_Simon_Multimodaler_Bedeutungstransfer_vom_Text_zum_Bil.xml__2
5,1552,"Multimodaler Bedeutungstransfer vom Text zum Bild. Granulare Bildklassifikation durch Verteilungssemantik. 
 2020","Universität Passau, Deutschland",../dhd_2020/TEI/250_final-DONIG_Simon_Multimodaler_Bedeutungstransfer_vom_Text_zum_Bil.xml__3
575,1553,"Multimodaler Bedeutungstransfer vom Text zum Bild. Granulare Bildklassifikation durch Verteilungssemantik. 
 2020","Universität Sankt Gallen, CH",../dhd_2020/TEI/250_final-DONIG_Simon_Multimodaler_Bedeutungstransfer_vom_Text_zum_Bil.xml__4
5,1554,"Multimodaler Bedeutungstransfer vom Text zum Bild. Granulare Bildklassifikation durch Verteilungssemantik. 
 2020","Universität Passau, Deutschland",../dhd_2020/TEI/250_final-DONIG_Simon_Multimodaler_Bedeutungstransfer_vom_Text_zum_Bil.xml__5
6,1555,"Korpusbereinigung für größere Textmengen. 
 Eine (kurze) Problematisierung und ein Lösungsansatz für Duplikate 2020","Universität Hamburg, Deutschland",../dhd_2020/TEI/167_final-GIUS_Evelyn_Korpusbereinigung_f_r_gr__ere_Textmengen.xml__0
12,1556,"Korpusbereinigung für größere Textmengen. 
 Eine (kurze) Problematisierung und ein Lösungsansatz für Duplikate 2020","Technische Universität Darmstadt, Deutschland",../dhd_2020/TEI/167_final-GIUS_Evelyn_Korpusbereinigung_f_r_gr__ere_Textmengen.xml__1
36,1557,"Spielplätze der Theoriebildung in den Digital Humanities 
 2020","Akademie der Wissenschaften und der Literatur | Mainz, Deutschland",../dhd_2020/TEI/284_final-GEIGER_Jonathan_Spielpl_tze_der_Theoriebildung_in_den_Digita.xml__0
16,1558,"Spielplätze der Theoriebildung in den Digital Humanities 
 2020","Universität des Saarlandes, Lehrstuhl für Neuere deutsche Literaturwissenschaft | Medienwissenschaft, Saarbrücken, Deutschland",../dhd_2020/TEI/284_final-GEIGER_Jonathan_Spielpl_tze_der_Theoriebildung_in_den_Digita.xml__1
3,1559,Becoming Urban: Ein Spiel mit Räumen 2020,"Universität Graz, Österreich",../dhd_2020/TEI/158_final-B_RGERMEISTER_Martina_Becoming_Urban__Ein_Spiel_mit_R_umen.xml__0
576,1560,Becoming Urban: Ein Spiel mit Räumen 2020,Stadtarchiv Graz,../dhd_2020/TEI/158_final-B_RGERMEISTER_Martina_Becoming_Urban__Ein_Spiel_mit_R_umen.xml__1
577,1561,Becoming Urban: Ein Spiel mit Räumen 2020,GrazMuseum,../dhd_2020/TEI/158_final-B_RGERMEISTER_Martina_Becoming_Urban__Ein_Spiel_mit_R_umen.xml__2
3,1562,Becoming Urban: Ein Spiel mit Räumen 2020,"Universität Graz, Österreich",../dhd_2020/TEI/158_final-B_RGERMEISTER_Martina_Becoming_Urban__Ein_Spiel_mit_R_umen.xml__3
3,1563,Becoming Urban: Ein Spiel mit Räumen 2020,"Universität Graz, Österreich",../dhd_2020/TEI/158_final-B_RGERMEISTER_Martina_Becoming_Urban__Ein_Spiel_mit_R_umen.xml__4
24,1564,"Confounding variables in Sub-Genre classification: instructive problems 
 2020",Universität Würzburg,../dhd_2020/TEI/192_final-KONLE_Lenard_Information_Leakage_in_Sub_Genre_classification.xml__0
24,1565,"Confounding variables in Sub-Genre classification: instructive problems 
 2020",Universität Würzburg,../dhd_2020/TEI/192_final-KONLE_Lenard_Information_Leakage_in_Sub_Genre_classification.xml__1
64,1566,"Confounding variables in Sub-Genre classification: instructive problems 
 2020",Deutsche Nationalbibliothek,../dhd_2020/TEI/192_final-KONLE_Lenard_Information_Leakage_in_Sub_Genre_classification.xml__2
49,1567,Digitales Publizieren im Spiegel der Zeitschrift für digitale Geisteswissenschaften: Eine Standortbestimmung 2020,"Forschungsverbund MWW, Herzog August Bibliothek Wolfenbüttel, Deutschland",../dhd_2020/TEI/220_final-KLAFFKI_Lisa_Digitales_Publizieren_im_Spiegel_der_Zeitschrif.xml__0
49,1568,Digitales Publizieren im Spiegel der Zeitschrift für digitale Geisteswissenschaften: Eine Standortbestimmung 2020,"Forschungsverbund MWW, Herzog August Bibliothek Wolfenbüttel, Deutschland",../dhd_2020/TEI/220_final-KLAFFKI_Lisa_Digitales_Publizieren_im_Spiegel_der_Zeitschrif.xml__1
1,1569,Hackathon „Sortir de la guerre“ 2020,"Universität Bielefeld, Deutschland",../dhd_2020/TEI/230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_.xml__0
578,1570,Hackathon „Sortir de la guerre“ 2020,"Université Le Mans, Frankreich",../dhd_2020/TEI/230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_.xml__1
579,1571,Hackathon „Sortir de la guerre“ 2020,"Université Le Mans, Frankreich",../dhd_2020/TEI/230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_.xml__2
580,1572,Hackathon „Sortir de la guerre“ 2020,"Université Le Mans, Frankreich",../dhd_2020/TEI/230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_.xml__3
581,1573,Hackathon „Sortir de la guerre“ 2020,"Université Le Mans, Frankreich",../dhd_2020/TEI/230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_.xml__4
582,1574,Hackathon „Sortir de la guerre“ 2020,"Université Le Mans, Frankreich",../dhd_2020/TEI/230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_.xml__5
1,1575,Hackathon „Sortir de la guerre“ 2020,"Universität Bielefeld, Deutschland",../dhd_2020/TEI/230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_.xml__6
1,1576,Hackathon „Sortir de la guerre“ 2020,"Universität Bielefeld, Deutschland",../dhd_2020/TEI/230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_.xml__7
